SNP	b1	vb1	b2	vb2
rs2237982	-0.0035940270616673102	0.00015066783262784232	0.0056	4.3559999999999996e-05
rs2237981	-0.004552677612071737	0.00015058647815301555	0.0056	4.3559999999999996e-05
rs112829304	-0.4304324035009935	0.08389070572856419	-0.0521	0.004651239999999999
rs11024288	-0.6414589068721455	0.0676850005731046	-0.0308	0.00444889
rs2237979	-0.001979902891692661	0.00016046112171431406	0.0022	4.4890000000000006e-05
rs56058349	-0.004024909303959377	0.0008494246109845344	0.0241	0.00024964000000000003
rs56283872	-0.01201248255844539	0.0008588349380935695	0.0224	0.00024964000000000003
rs7110117	-0.006687597475228245	0.0008558305756803211	0.0233	0.00024649
rs886293	-0.02911771730770788	0.00016384312076276014	-0.0065	5.041000000000001e-05
rs2283261	-0.0051371689385721125	0.0001506084184297242	0.0048	4.3559999999999996e-05
rs112801547	-0.012692979312805367	0.0008498656868688849	0.0198	0.00023716
rs757109	-0.005020903327375882	0.00015062767064471605	0.0048	4.3559999999999996e-05
rs873314	-0.01044907844146883	0.0002196112326262383	-0.0138	6.241000000000001e-05
rs72866888	-0.17245736039678985	0.006530312096235112	0.0202	0.0010627599999999998
rs11024289	-0.004139916093452279	0.0009530715867445179	0.0205	0.00026243999999999996
rs2237978	-0.003235498580157009	0.00016124400616788768	0.0029	4.4890000000000006e-05
rs111343762	-0.01334304322679634	0.0008506043300291113	0.0195	0.00023716
rs2073587	-0.007249534618106186	0.00015021412009417725	0.0053	4.225e-05
rs79296881	-0.01404619415453678	0.0008513441624913039	0.0195	0.00023716
rs886292	-0.0029777635644363436	0.0001593399004522224	0.0019	4.4890000000000006e-05
rs7117162	-0.0038536256075847367	0.00015942997569684262	0.0019	4.4890000000000006e-05
rs79423304	-0.013687377188105893	0.0008517159600541985	0.0202	0.00023716
rs72866890	-0.008223584642922898	0.0002243766423446416	-0.0119	6.560999999999999e-05
rs2040653	-0.0043552319369163095	0.00016019657667907064	0.0018	4.4890000000000006e-05
rs10766399	-0.0037529224250547467	0.0001593490051395263	0.0019	4.4890000000000006e-05
rs10766400	-0.004140218058757243	0.00015933043551141055	0.002	4.4890000000000006e-05
rs11024290	-0.007689525419846509	0.00015035763027416684	0.0054	4.225e-05
rs11821723	-0.005679198353445548	0.00015934633834452467	0.0018	4.4890000000000006e-05
rs61880328	0.08025010792480708	0.013237404086675524	-0.0386	0.00113569
rs7950189	-0.02126723653302544	0.00014020422362503275	0.0034	4.096e-05
rs118170511	0.08176023266974618	0.004443020495949648	0.0222	0.0007784100000000001
rs7947326	-0.0039004782433442763	0.0001594409608589513	0.0013	4.4890000000000006e-05
rs7932043	-0.02087200620938325	0.00014020760846468843	0.004	4.096e-05
rs56296742	-0.024641200121784262	0.0008710734755660017	0.0222	0.00024335999999999997
rs12794627	-0.004719740893308839	0.00016019595566923566	0.0023	5.041000000000001e-05
rs4459286	-0.009052108192615281	0.00015130799148245323	0.0046	4.225e-05
rs79398544	-0.021316917665344118	0.0008676242266508517	0.0218	0.00024335999999999997
rs113208965	-0.025729338561440152	0.0008738149660225458	0.0224	0.00024335999999999997
rs78418682	-0.016729657876955344	0.0009555612800165611	0.0233	0.000256
rs77466400	-0.02173575134759779	0.0008738163820198139	0.0217	0.00024335999999999997
rs7934185	-0.009889774784292467	0.00015029643852486745	0.005	4.225e-05
rs12417921	-0.02145383617093561	0.000874209198062724	0.0221	0.00024335999999999997
rs722341	-0.024437585342556425	0.000327339777667186	0.0014	9.604e-05
rs2283259	-0.007531470884168959	0.00015194177043103592	0.0043	4.225e-05
rs2283258	6.280520440694331e-05	0.00017120198353289632	0.0074	5.041000000000001e-05
rs2057661	-0.008929987824621947	0.00015112978429754098	0.0046	4.225e-05
rs189603359	0.040362566720326544	0.002146455149959414	0.049	0.00064009
rs78970117	0.014579708715724414	0.0004259869685127869	-0.0011	0.00012544
rs2073586	-0.006888829957467946	0.0001526319312956192	0.0054	4.3559999999999996e-05
rs2073585	-0.008150229559726996	0.00015157364818741998	0.0051	4.3559999999999996e-05
rs2237977	-0.006956039069780755	0.0001525994507859232	0.0051	4.3559999999999996e-05
rs2237976	-0.00861840122342267	0.0001511532122398884	0.0043	4.225e-05
rs146586620	0.035913960758821674	0.001677743346880087	0.0307	0.00051076
rs34048175	-0.020548164422010753	0.0008753899659289222	0.0217	0.00024335999999999997
rs17775799	-0.13407415699737107	0.0029414270417039805	0.0293	0.0013987600000000002
rs2237975	-0.004440893051664848	0.00016136070429236164	0.0012	4.624e-05
rs2237974	-0.0029305237459093785	0.00016206149877111235	0.002	4.4890000000000006e-05
rs79084230	-0.018619067583605153	0.0008649106198305407	0.0248	0.00024024999999999999
rs7111475	-0.025531858513434216	0.0008311695845130327	0.0252	0.00025281
rs78187424	0.025922900005123598	0.0030498676871835275	0.0191	0.0005382399999999999
rs12282638	0.028419767277122095	0.04914337558111593	0.2155	0.01990921
rs72868403	0.015532361660438348	0.001897196482629577	0.0274	0.0006300100000000001
rs7105391	-0.0035500484243660606	0.0001604066462013261	0.0019	4.624e-05
rs56027747	-0.011104984940294422	0.0009457600631518001	0.0263	0.000256
rs886291	-0.0029456452040295886	0.00016051475394653742	0.0016	4.4890000000000006e-05
rs886289	-0.002296546232024893	0.00017724426282974949	0.0072	5.184e-05
rs76090207	-0.02311337389551254	0.0008223498279555941	0.0226	0.00023408999999999998
rs2074319	-0.002079422744430803	0.00016037596192427958	0.0012	4.624e-05
rs2074317	-0.011161878343506942	0.0002274540954612492	-0.0115	6.560999999999999e-05
rs12361702	-0.024355025402136094	0.0003095846962120161	-0.0002	9.604e-05
rs148189603	-0.11640655410901198	0.003664725649511356	0.0131	0.0007289999999999999
rs7943461	-0.002534135789171467	0.0001603856791733992	0.0008	4.4890000000000006e-05
rs56393905	-0.01821638453163692	0.0008865544728449378	0.0331	0.00026243999999999996
rs4148610	-0.002381430817446447	0.0001604575808704066	0.0008	4.4890000000000006e-05
rs4148609	-0.0024657976328667517	0.0001610531640760987	0.0009	4.4890000000000006e-05
rs3815066	-0.002289213499729865	0.00016120597818405997	0.0012	4.624e-05
rs77462644	-0.01814329897673471	0.0008869777489287231	0.0327	0.00026243999999999996
rs2301703	-0.00696682743559253	0.00015118787625060845	0.0062	4.225e-05
rs58006260	-0.058112385455502985	0.1015050707708428	0.1522	0.009331560000000001
rs3819524	-0.0006881341864020075	0.00016179002343683148	0.0027	4.624e-05
rs3819523	-0.0006118356241077711	0.000161800316789496	0.0027	4.624e-05
rs3819522	-0.0037128577296705245	0.00016002963146161334	0.0022	4.4890000000000006e-05
rs77168556	-0.01418570661711883	0.0009485365716740973	0.0326	0.00026243999999999996
rs3819521	-0.0011002170827187515	0.0001617798963020696	0.0025	4.624e-05
rs3819520	0.0006549054295329434	0.0001592291094968199	0.0023	4.4890000000000006e-05
rs3819519	-0.006610903768327757	0.00015155598775905223	0.0066	4.3559999999999996e-05
rs3819518	-0.0010746998089278795	0.00016175619611492878	0.0026	4.4890000000000006e-05
rs3819517	-0.006927191659003276	0.00015144394358493352	0.0065	4.3559999999999996e-05
rs12285976	-0.0015060733391293899	0.0001615308731034094	0.0022	4.4890000000000006e-05
rs11024295	-0.006777658064405768	0.0001514708827687275	0.0066	4.3559999999999996e-05
rs10832791	-0.0019705854167454237	0.000162049843621249	0.0021	4.4890000000000006e-05
rs10766401	-0.010082010184955774	0.00015519409148634757	0.0064	4.3559999999999996e-05
rs10766402	-0.006056852452938026	0.0001512451715289191	0.0066	4.3559999999999996e-05
rs10766403	-0.005810318438025469	0.00015121547706395107	0.0067	4.3559999999999996e-05
rs11024296	-0.0016021095525525083	0.0001614188491555045	0.0021	4.4890000000000006e-05
rs12803384	-0.006129261168266088	0.00015148079252276002	0.0067	4.3559999999999996e-05
rs111670666	-0.029493766236096335	0.0008084472940199135	0.0272	0.00024649
rs7105832	-0.0009557103044263353	0.0001619469089570193	0.0022	4.624e-05
rs7119716	-0.0007980629523071663	0.00016200902905795053	0.0026	4.624e-05
rs4756889	-0.014439270989135998	0.038593650182369287	-0.0438	0.0012110399999999998
rs7120682	-0.0007712842661978381	0.0001619883179438665	0.0026	4.624e-05
rs2883580	-0.028589019142125235	0.0008071301407401907	0.0271	0.00024649
rs12288157	-0.020643435121948103	0.000950458247229396	0.0329	0.00026243999999999996
rs11826760	-0.0007032739688289796	0.00016173306712113269	0.0021	4.624e-05
rs4148608	-0.0005861687557101317	0.00016237892730187339	0.0004	4.761e-05
rs4148607	-0.001472314082829217	0.00016249386319576003	0.0004	4.761e-05
rs4148604	0.0008671486811720146	0.00016166588592684197	0.0019	4.624e-05
rs4148603	-0.005451662111773052	0.00015137507164797315	0.0064	4.3559999999999996e-05
rs2283257	-0.01297981718136245	0.0002598541269835856	-0.0059	8.099999999999999e-05
rs4148602	-0.0012598795823234791	0.00016162582943317146	0.0025	4.624e-05
rs2283256	-0.000648585049223105	0.00016173109037898408	0.0027	4.4890000000000006e-05
rs7106250	8.43511996803937e-05	0.00016334079172455575	0.0051	4.624e-05
rs2237973	-0.0026029987881365864	0.00015305815039614337	0.0099	4.4890000000000006e-05
rs11024297	-0.00037829590166909443	0.00016333522326930373	0.0054	4.624e-05
rs151092930	0.35292080510230883	0.05609494068771115	0.0457	0.0010627599999999998
rs2237971	8.181006340153143e-05	0.00016340054867584455	0.0051	4.624e-05
rs2237970	0.00042786502309284744	0.00016410455554720762	0.0048	4.624e-05
rs2237969	0.0007754645043050357	0.00016160849165199	0.0047	4.624e-05
rs2237968	-0.0004024741491492812	0.00016325063314027495	0.0048	4.624e-05
rs76542475	-0.005385976860957776	0.0008874259298267712	0.0322	0.00025921
rs10400389	-0.004500307095568478	0.0001511070904202449	0.009	4.3559999999999996e-05
rs137873871	-0.19056172551493777	0.03881850249732851	0.0313	0.00245025
rs8192695	-0.01698804951946533	0.0008780578966394403	0.0303	0.00026243999999999996
rs11024298	-0.14909170016719286	0.039380403057601154	0.0074	0.00367236
rs115955857	0.1816121269199186	0.04641245487487723	-0.0044	0.004057690000000001
rs59060762	-0.018191728529746435	0.0008876348257431043	0.0333	0.00026243999999999996
rs34685979	-0.037065879359942246	0.00046439947698951895	0.0005	0.00010816
rs2237967	-0.012000491857582622	0.00014025618050665978	0.0062	4.096e-05
rs2237966	0.0015019490849410785	0.00016119105285967539	0.0029	4.624e-05
rs11024299	0.00017477208438217783	0.0001603932024747484	0.0024	4.624e-05
rs4148601	0.0011838601919583168	0.0001627439611167396	0.0026	4.4890000000000006e-05
rs2283255	0.011752877082494787	0.0001429490760178696	-0.0093	4.3559999999999996e-05
rs2283254	0.0007312604602834222	0.00016230070195520234	0.0013	4.624e-05
rs80184982	0.10284839843426348	0.0006697573438889341	-0.0106	0.00021609
rs79944245	-0.020245584732437535	0.0003048205453724184	-0.002	9.215999999999998e-05
rs2283253	0.022182106705244953	0.00014984465614356583	-0.0016	4.624e-05
rs11024300	0.010444731712724642	0.00019032160244057716	-0.0109	5.625e-05
rs1048099	-0.007393113181705085	0.00014091508988325218	-0.003	4.096e-05
rs10741727	0.05999672064578922	0.006585876971716312	0.0051	0.0007128900000000001
rs76469685	0.24171890045883562	0.08936217818821843	0.0126	0.0013912899999999999
rs12226635	-0.001666762858245763	0.0009019068015997358	0.0319	0.00026568999999999996
rs985136	0.0017870965004005235	0.0003942856668819505	0.002	4.4890000000000006e-05
rs77889556	-0.00887551875615293	0.00032424243775024895	-0.0035	8.281e-05
rs36234280	0.08059239111022577	0.0007564732131997808	0.0171	0.00026243999999999996
rs12270649	0.009019472511490037	0.06207906076243428	-0.0552	0.00439569
rs36234278	0.008792385933102805	0.0008817321383846597	0.0342	0.00026243999999999996
rs79560510	0.006641483950021344	0.0008751803623670738	0.0348	0.00026243999999999996
rs34731885	-0.014263643828006663	0.0003481015779126682	-0.0135	0.00010816
rs3758953	-0.0017776093228504672	0.00014025270759688506	0.0023	4.096e-05
rs36234212	0.004018291760087851	0.0008846515353207632	-0.0098	0.00027556
rs36234282	0.08117247007410572	0.0007801828771857192	0.0202	0.00026568999999999996
rs74726673	0.011488341471208356	0.0008668423910084997	0.0332	0.00026243999999999996
rs2188966	-0.019313511870790886	0.00014662267107563035	-0.0061	4.3559999999999996e-05
rs36234283	0.08122005968679591	0.0007856873171727454	0.0205	0.00026568999999999996
rs79415797	0.008996271824337007	0.0008705832153470993	0.034	0.00026243999999999996
rs72868439	-0.03865495059085246	0.0005216800293778098	-0.0052	0.00012769
rs3758951	-0.013278698645899114	0.0008483437124487398	-0.0194	0.00029241
rs113964644	-0.1453321822249626	0.028307218032692896	-0.0375	0.00329476
rs3758950	-0.01670833858130061	0.0007920132310243991	-0.0183	0.00029241
rs80306361	0.08278170929581055	0.0007854815946546105	0.0199	0.00026568999999999996
rs3758949	-0.021112852686475905	0.0001466055122722133	-0.004	3.969e-05
rs3758948	-0.006275117007474664	0.00022007105308528965	0.0046	6.724000000000001e-05
rs3758947	-0.007836328062734096	0.00022052154673819646	0.0047	6.560999999999999e-05
rs6486371	-0.003931243156501629	0.00014029600638159172	0.0004	4.624e-05
rs73433183	-0.048020071989202	0.001174144065199079	-0.0219	0.00051984
rs12807605	-0.014769078850922662	0.00034347818921543947	-0.0113	0.00010404000000000001
rs985572	-0.00632746092159451	0.00014103617170910224	0.0005	4.096e-05
rs985571	0.012554651695478312	0.0008693567348195923	0.033	0.00026243999999999996
rs78927854	0.00761741428174321	0.0008498383635958603	0.0342	0.00026243999999999996
rs10832792	-0.0038188338949571034	0.00014030445816265994	0.0033	4.096e-05
rs75918556	0.011621858767837171	0.0008705209459460746	0.0333	0.00026243999999999996
rs75708567	0.011870065980455707	0.0008701423811774724	0.0333	0.00026243999999999996
rs74696503	0.01233613155154377	0.0008701415900361486	0.0333	0.00026243999999999996
rs56130449	0.0120618018935334	0.0008701420593963688	0.0333	0.00026243999999999996
rs34620691	-0.004912730973894704	0.0003120642271387767	-0.0061	9.409e-05
rs56063548	0.012108998409606057	0.0008701419793979418	0.0333	0.00026243999999999996
rs75148461	0.09113692261798653	0.001097268276590526	0.0161	0.00040401
rs4757521	-0.012353935817774163	0.00014230710964451484	-0.0052	4.225e-05
rs56070367	0.012283317768889393	0.000869763869503704	0.0333	0.00026243999999999996
rs1001543	-0.018422947625673158	0.0007923169249458764	-0.019	0.00029241
rs11024301	-0.02796530667571731	0.027874658140946102	-0.0429	0.00332929
rs1859091	-0.01473868965220714	0.0001437714474578283	-0.0036	4.096e-05
rs76856619	0.012347930671620518	0.0008701415696118697	0.0333	0.00026243999999999996
rs4757522	-0.004940808899254935	0.0001416059244085816	-0.001	4.096e-05
rs144247082	0.044613969536842525	0.16938820599480475	-0.0407	0.0008410000000000001
rs10832793	-0.013484483796409976	0.00016530397390672634	0.0004	4.761e-05
rs78911961	0.012412572330633285	0.0008705196132426634	0.0332	0.00025921
rs79034964	0.010000999272473306	0.0008739423714179703	0.0337	0.00025921
rs11823850	-0.006397373202562185	0.0002187918548183274	0.0087	6.560999999999999e-05
rs112620295	0.012128585889682698	0.0007952093008731322	0.0277	0.00024335999999999997
rs12281584	0.012213601201586679	0.0007948964816331702	0.0278	0.00024335999999999997
rs12294674	0.0112636926360878	0.0007977214730969395	0.0276	0.00024335999999999997
rs11024302	0.011488891326187252	0.0007980091997578831	0.0272	0.00024335999999999997
rs7943395	-0.0064976016665457634	0.00014586181581617956	-0.0051	4.761e-05
rs11024305	0.04883400467473039	0.07128813776261829	-0.0346	0.00332929
rs7936673	0.01447449612591493	0.0002582537183576219	-0.0073	7.921e-05
rs4757523	-0.013347666456678633	0.00014358804526311782	-0.0042	4.225e-05
rs11024306	0.01168106891226907	0.0007945581352510102	0.0265	0.00024335999999999997
rs11024307	0.012533182068613893	0.0007986112964035178	0.0254	0.00024649
rs12577163	0.08560668918491168	0.001103878811705362	0.0162	0.00040401
rs56317689	-0.0030296422759390615	0.0003113451568170845	-0.0103	9.409e-05
rs56095800	0.010233177369417914	0.0008676835725307974	0.0338	0.00026243999999999996
rs12576130	0.08705775325612601	0.0011321077467672832	0.0165	0.00040401
rs10766404	-0.008528978598036821	0.0001427313210207587	-0.0034	4.096e-05
rs66902740	-0.007951725074267526	0.00021877827428263248	0.0084	6.560999999999999e-05
rs10741728	-0.00864076020673742	0.00014271413048876018	-0.0034	4.096e-05
rs10766405	-0.008491221213526084	0.0001427070643511432	-0.0035	4.096e-05
rs10766406	-0.00828940415082451	0.00014266836610159255	-0.0034	4.096e-05
rs4757525	-0.010037535697819767	0.00014364303552328792	-0.0036	4.225e-05
rs58150842	0.009266151352686079	0.0008719526478289934	0.0347	0.00026243999999999996
rs78071706	0.08557001610031077	0.0011281861061121549	0.0155	0.00040401
rs1076204	-0.008742025617792073	0.0001427050491062536	-0.0039	4.225e-05
rs2355018	-0.004672245097936899	0.00028719554702509337	-0.0001	8.464e-05
rs76175660	0.0853509193957261	0.0011294987913881872	0.016	0.00040401
rs886294	-0.005332806477368844	0.0002877044457744455	0.0001	8.464e-05
rs12278908	-0.0054586259683026255	0.00028773626000797037	0.0	8.464e-05
rs12278956	-0.006246388305801995	0.00028639792478045754	-0.0004	8.464e-05
rs75965172	0.048391597011203394	0.06977325295614085	-0.0424	0.00335241
rs57520450	0.011818921964527477	0.0007777389073776531	0.0279	0.00024335999999999997
rs140406494	0.08645708690064269	0.003718529682164146	0.0269	0.0007289999999999999
rs11823071	0.009217078769634682	0.00016511439453640385	-0.0048	5.041000000000001e-05
rs6486372	-0.006201706279419302	0.00028680433239088564	-0.0003	8.464e-05
rs141170914	0.007026737283814279	0.0008738745054448435	0.0302	0.00026243999999999996
rs7105703	0.018911607957184676	0.00021055624260780698	0.001	6.560999999999999e-05
rs35871739	-0.0013221441761568507	0.000309116332076427	-0.0111	9.409e-05
rs4756890	-0.0021403065200154107	0.00017369203327930783	-0.0056	5.184e-05
rs4756891	-0.0031283214965259942	0.00017437837912395306	-0.0055	5.041000000000001e-05
rs4756892	0.01881957432105666	0.0016281803472318137	0.048	0.00047089
rs4756893	-0.001750786468908282	0.00017354671642841102	-0.0056	5.041000000000001e-05
rs34112408	-0.019558540617293094	0.00021387018979634757	-0.016	6.241000000000001e-05
rs11606229	-0.01968645696004657	0.0002145859165671725	-0.0163	6.241000000000001e-05
rs10832794	-0.022704123597947264	0.00021580995089043992	-0.0159	6.241000000000001e-05
rs16934241	-0.021069818673509058	0.0002145965003938045	-0.0159	6.241000000000001e-05
rs4757526	-0.02109359195775038	0.0002140974693536691	-0.0158	6.241000000000001e-05
rs11603988	-0.008798714167870925	0.00021882477947155027	0.0083	6.560999999999999e-05
rs4757527	-0.020288679193365782	0.00021474429254671252	-0.0171	6.241000000000001e-05
rs75943379	0.08486130444110243	0.0011307806519870508	0.0157	0.00040401
rs4757528	-0.02154929913450842	0.00021422673826873375	-0.0161	6.241000000000001e-05
rs4757529	-0.020854485182035157	0.00021441589817390488	-0.0163	6.241000000000001e-05
rs4757530	-0.021254686203639527	0.000214484051492514	-0.0164	6.241000000000001e-05
rs4757531	-0.021723263465664673	0.00021448263945423161	-0.0165	6.241000000000001e-05
rs4757532	-0.021630744981406155	0.000214535707554299	-0.0165	6.241000000000001e-05
rs57527755	-0.014554929844003356	0.00041081886598202206	-0.0129	0.00012099999999999999
rs34836351	-0.021518203071751195	0.0002153019031757542	-0.0167	6.241000000000001e-05
rs7129639	0.007148344312024287	0.00014921149812032987	0.0104	3.969e-05
rs55735208	0.0021220866108344603	0.0008520349089421555	0.0341	0.000256
rs148471693	0.04417904586624568	0.00424217939557951	0.0208	0.0007507600000000001
rs4756894	-0.01652142775549877	0.00030708316182022946	0.0086	9.409e-05
rs17703233	-0.051475807194633336	0.0005652628072880824	-0.0158	0.00013689
rs6486374	-0.016128202685829682	0.0003096080467231613	0.0084	9.409e-05
rs56170308	0.005833043800360648	0.0008548790516875091	0.0342	0.00025921
rs6486375	-0.016149316258840033	0.00030960799894262756	0.0084	9.409e-05
rs6486376	-0.016669820552847957	0.0003095304736270587	0.0083	9.409e-05
rs6486377	-0.016834793119641814	0.00030700791963055377	0.0084	9.409e-05
rs4757533	-0.017831787364902818	0.00030968036359593933	0.0085	9.409e-05
rs12576915	-0.008704454918710256	0.0003969347043534427	-0.0129	0.00011881
rs4756895	-0.01605946956613539	0.00014233370191008831	0.0004	4.225e-05
rs917276	-0.08577224796193413	0.0011048055774671374	-0.0155	0.00039601
rs4756896	-0.018627445543291227	0.0003092207721395131	0.0081	9.409e-05
rs917277	0.010218274316196298	0.0001435690185352303	0.0044	4.225e-05
rs4756897	-0.018167718470017375	0.00030937429590371685	0.008	9.409e-05
rs2355020	-0.01859526791413607	0.00030856104771133163	0.0084	9.409e-05
rs2072224	-0.017559646144793592	0.00031994397622188864	0.0083	0.00010201
rs4757535	-0.08558442941512628	0.0011133065913253816	-0.0144	0.00039601
rs4757536	-0.01853150680205144	0.00030592822337949905	0.0076	9.409e-05
rs1055581	0.011974547625052808	0.0001408432048379823	0.0103	4.096e-05
rs1055577	0.011633579384358788	0.00014086312506520951	0.0101	4.096e-05
rs1055574	0.012397975281491282	0.00014083751152658592	0.0097	3.969e-05
rs2072225	0.011100782140690801	0.0001435853285107298	0.0045	4.096e-05
rs2072226	-0.009771389779587181	0.000397992706686477	-0.0134	0.00011881
rs2072227	0.012721382143511843	0.0001408247623020003	0.0095	3.969e-05
rs7108947	-0.08224701472275557	0.0011079749670772877	-0.0152	0.00039601
rs56361848	0.01910749504432432	0.0010175455666758969	0.0255	0.00029241
rs11024309	0.010933202850010872	0.00014355855079390306	0.0045	4.225e-05
rs56165709	-0.8557160363188092	0.4973376758369336	-0.0289	0.0022657600000000003
rs10832795	-0.017865663859455844	0.00014499269548398687	-0.0039	4.225e-05
rs1859824	-0.07717141542602425	0.0011077042134831339	-0.0125	0.00042436000000000004
rs58158338	-0.01013386740790074	0.00039888665737200936	-0.0133	0.00011664000000000001
rs148694941	0.31542377934391475	0.2451940896805784	0.0154	0.0019359999999999998
rs2072228	-0.015720644345799926	0.00014222569693969842	-0.0011	4.225e-05
rs2072229	-0.009076577801503354	0.00023255111395968227	0.0083	6.724000000000001e-05
rs2072230	-0.01640475860391954	0.00015484999087203412	-0.0058	4.225e-05
rs2072231	-0.007088938208437265	0.00038582344762337357	-0.0147	0.00011881
rs2072232	-0.008900099157204465	0.0003994701201044965	-0.0131	0.00011881
rs1064074	0.006256376328948057	0.00014481251413745087	-0.0027	4.225e-05
rs2072233	-0.009950464343073659	0.0003979548536486779	-0.0116	0.00012099999999999999
rs2270023	-0.006484251189968995	0.00023576400367312036	0.0128	6.560999999999999e-05
rs2270024	-0.011349904961305876	0.0001615405406874618	0.0028	4.9000000000000005e-05
rs2283252	-0.0609942901239935	0.002371498712900676	0.0518	0.00045369
rs72868481	0.002120859601182507	0.00018795038159759653	0.0035	5.776e-05
rs11024311	0.032704436804713494	0.0006889334388267166	-0.0134	0.00015625000000000003
rs878208	0.01832553610272324	0.0003458503831731929	-0.0085	0.00010201
rs67239821	0.04617674143902279	0.001616251502390258	-0.0282	0.00039601
rs10832796	-0.0024587767616662754	0.0001799340145972113	0.0026	5.184e-05
rs2072234	0.00651921800134818	0.0001474911608071502	-0.0039	4.4890000000000006e-05
rs12270644	0.026990290154726853	0.0007297887913318215	-0.0003	0.000169
rs17703528	0.007400232210522471	0.0006314225632885215	-0.0189	0.00022201
rs2073584	0.013034218154304854	0.00032108748439364603	-0.0102	9.801000000000002e-05
rs985575	0.01738251329131672	0.00042196759274728125	-0.0221	0.00014161000000000002
rs12287484	0.0037131141598577447	0.0011250747084649041	0.0129	0.00027556
rs11024312	0.003716588909401174	0.001099202805056003	0.0135	0.00027556
rs76769358	-0.013543282684346809	0.0008041170128109844	-0.0378	0.00020736
rs1119618	0.008477106230206283	0.0003984104572892445	-0.0037	0.00012544
rs7129919	0.0051653013446891225	0.00041063092737307204	-0.0039	0.00012544
rs3922326	0.01887287964129249	0.0028993476688465233	0.008	0.00046224999999999993
rs1006099	-0.012378453495687359	0.00026120930267090704	-0.0011	5.929e-05
rs7104083	-0.01087641979659063	0.0001436094268540859	0.0027	4.3559999999999996e-05
rs17776775	4.640120909647373e-05	0.000596418893522071	-0.0171	0.000225
rs2237965	-0.004256913608694994	0.00016782418812035934	-0.0024	5.041000000000001e-05
rs733874	-0.009771948011595406	0.0001435515418041836	0.0024	4.225e-05
rs2237964	0.014939500310798699	0.0003204168765365277	-0.0094	9.801000000000002e-05
rs1076311	-0.010671002701227165	0.00014330627261450297	0.0021	4.225e-05
rs2190453	-0.009120973329594724	0.0001433132762748772	0.0019	4.096e-05
rs2190454	-0.0026375198986962178	0.00016781699584344535	-0.0026	4.9000000000000005e-05
rs61880339	-0.04311569417222968	0.0036556944765788937	0.0034	0.00097969
rs7107406	0.007171812148170369	0.0006065618194210117	-0.0174	0.00022201
rs61880340	-0.039439755533338415	0.00365572628672223	0.0015	0.0009734399999999999
rs2237962	-0.008937073452598565	0.0001433279966427692	0.0017	4.225e-05
rs72868496	0.007167486430942365	0.0006058303380118894	-0.0171	0.00022201
rs17714673	0.006394012801746793	0.0006061820940708352	-0.0168	0.00022201
rs16934329	0.007394899142770259	0.0009851762600805425	0.0123	0.00025921
rs11024315	-0.009317418121699426	0.00014335363741394807	0.0019	4.225e-05
rs149288901	0.3748950171591611	0.06351925378863875	-0.0145	0.00141376
rs12786834	0.02724080253858655	0.0013160596912971773	-0.018	0.0003920400000000001
rs2018972	-0.009283948031378766	0.0001433553179028363	0.0019	4.225e-05
rs2003508	-0.008821804108937351	0.00014335590455805	0.002	4.225e-05
rs113641779	0.014687414483354009	0.0010163757099458134	0.0158	0.00032399999999999996
rs3765644	-0.009042305991927724	0.00014336212719574373	0.0019	4.225e-05
rs3765643	-0.002654508387381058	0.0001679996199292275	-0.0021	4.3559999999999996e-05
rs3765642	-0.002561138995675621	0.0001679934762486459	-0.0021	4.3559999999999996e-05
rs10766407	-0.009378447690122665	0.00014331603565072905	0.0019	4.225e-05
rs7119876	0.014620947341289419	0.00031484485630826155	-0.0092	9.801000000000002e-05
rs963401	-0.0028893873573540415	0.00016803176893591715	-0.0023	4.3559999999999996e-05
rs2237961	-0.024912617553352414	0.0003601701788205945	0.0022	0.00010404000000000001
rs2237960	-0.02227324555364317	0.0003632747780313763	0.0014	0.00010404000000000001
rs2240485	-0.003610372544755032	0.0001691473165409267	-0.0017	5.184e-05
rs7128086	-0.024954349928827096	0.00035728358605691655	0.0034	0.00010404000000000001
rs16770	-0.02665890417600072	0.00036182484357972236	0.0029	0.00010404000000000001
rs10766408	-0.006887432116177205	0.0001514272547324183	-0.0004	4.3559999999999996e-05
rs12271449	-0.0005660465269326943	0.0010227223041034354	0.0123	0.00026243999999999996
rs12271589	-0.0013513481050516508	0.0010352277216704577	0.0111	0.000256
rs2240486	-0.006597808489412633	0.00017708687164584854	0.0022	5.041000000000001e-05
rs12793661	0.018109489930961988	0.0004327876761585898	-0.0193	0.00014641
rs11603262	-0.00042469499217580363	0.0001407304987197699	0.0051	4.225e-05
rs2041029	0.017321953540112733	0.00043533970714104356	-0.0172	0.00014641
rs113226565	0.007147707413857699	0.000961593842944769	0.0139	0.00025921
rs2041030	0.01826564605509126	0.0004352690371723571	-0.0162	0.000144
rs67020696	0.020009319416707444	0.00043074522168784973	-0.0156	0.00014641
rs11024317	0.015387279320080332	0.00031519990780524976	-0.0057	9.801000000000002e-05
rs7129173	0.01289282684088919	0.00043706738823610025	-0.003	0.00013689
rs2240487	-0.01670138101170428	0.00014449412135741257	0.0061	4.3559999999999996e-05
rs11024318	-0.006396556526750553	0.0009679351551479557	0.0143	0.00026243999999999996
rs2108332	-0.015245156996365217	0.00014667305363366988	0.0026	4.3559999999999996e-05
